pool_hash,pool_id,operator_group,source,source_detail
00beef68425d90f50c8e2102476a0f42ec850836e9affd601ecf7804,pool1qzlw76zztkg02rywyypyw6s0gtkg2zpkaxhl6cq7eauqg8h9659,WESTBERG,pool_groups_current_HEAD,pool_clusters.json group; ticker=BCSH6; balanceanalytics_group=WESTBERG; adastat_group=bluecheesestakehouse.com
00beef8710427e328a29555283c74b202b40bec9a62630a9f03b1e18,pool1qzlwlpcsgflr9z3f24fg836tyq45p0kf5cnrp20s8v0psp6tdkx,WESTBERG,pool_groups_current_HEAD,pool_clusters.json group; ticker=BCSH0; balanceanalytics_group=WESTBERG; adastat_group=bluecheesestakehouse.com
00beef9385526062d41cd7293746048c6a9a13ab8b591920cf40c706,pool1qzlwlyu92fsx94qu6u5nw3sy334f5yat3dv3jgx0grrsv0kp422,WESTBERG,pool_groups_current_HEAD,pool_clusters.json group; ticker=BCSH1; balanceanalytics_group=WESTBERG; adastat_group=bluecheesestakehouse.com
5642f146ea05d38dc3febfbed0a135c265fe0cac2fc0ef9cd273620b,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA🏆; name=WIRA Pool (T1)
7bb4d04389fdc7816d9fcd3aec5c585e61635b31c65fd9ee6c175535,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA🌟; name=WIRA Pool (S1)
85a1b1fdce83908d3fb63bb5eba68ed3eef009680b282468e27e9c81,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA🌠; name=WIRA Pool (S2)
9f0daee27f33dbcf42054dd0a0de5fe8327f7eaec707f9d07a4bec73,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA👑; name=WIRA Pool (C1)
b5d030e4abece7e239210b1af14eba911af89013ee7a53de77072797,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA🌍; name=WIRA Pool (G2)
bee1c394dc9670ccaf70d1d73566e9d83c40311fd1a09f1742ab0bcb,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA🔥; name=WIRA Pool (F1)
ceb171ac6a0d0986043c266263a88b09ea4c39e1cc342dd9c5f2b811,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA🌎; name=WIRA Pool (G1)
d698c67ed52ea02dae75e0b4e4601a6c86495bcf40c3d0bd44312019,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA🌏; name=WIRA Pool (G3)
fcedaf183e9430acc484e4e290f40cb19e98e0e07efea2a327a71b94,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA; name=WIRA Pool
fec0c5f77fb6eac6e01124a0a11af032b322157d4c35a14361732d19,,WIRA,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=WIRA💎; name=WIRA Pool (D1)
b3cdd3bbf09af72badca85e515c0206d6d22038e2af843521e10a928,pool1k0xa8wlsntmjhtw2shj3tspqd4kjyquw9tuyx5s7zz5jsyw4y2p,WMOPS,pool_groups_current_HEAD,pool_clusters.json group; ticker=WMOPS; balanceanalytics_group=WMOPS; adastat_group=None
b81c65f4e17c8e94d89fcd369d11077af9800ae70177013a1a79b349,pool1hqwxta8p0j8ffkyle5mf6yg80tucqzh8q9mszws60xe5ja06nwa,WMOPS,pool_groups_current_HEAD,pool_clusters.json group; ticker=LUKE; balanceanalytics_group=WMOPS; adastat_group=None
788898a81174665316af96880459dcca053f7825abb1b0db9a433630,pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,XSP,pool_groups_current_HEAD,pool_clusters.json group; ticker=XSP; balanceanalytics_group=XSP; adastat_group=xstakepool.com
aa65bf8422f6b5af3a1197e9fe6649539025f2e18257cfb2f1e631aa,pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,XSP,pool_groups_current_HEAD,pool_clusters.json group; ticker=XSP2; balanceanalytics_group=XSP; adastat_group=xstakepool.com
06b4d54e25e33f3adfa22098749005f7b610721e3c24d547450267ec,pool1q66d2n39uvln4hazyzv8fyq977mpqus78sjd2369qfn7cptdeyh,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=KTN2; balanceanalytics_group=YUTA; adastat_group=katanapool.com
09612bc8cf646ded39886839e962d050fb53b81fbe3487eed973554b,pool1p9sjhjx0v3k76wvgdqu7jcks2ra48wqlhc6g0mkewd25k3zcymy,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=YUTA; adastat_group=staking.cardanofun.com
0b38a13726b9dc3aa11be08af93003e775d9d62091765e0e1e3d027b,pool1pvu2zdexh8wr4ggmuz90jvqrua6an43qj9m9urs785p8kwjzqwl,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=KTN3; balanceanalytics_group=YUTA; adastat_group=katanapool.com
1b94521f14db543dd493b0c170ecb0ef56d7f5e611098d1b8dcfd167,pool1rw29y8c5md2rm4ynkrqhpm9saatd0a0xzyyc6xudelgkww5junh,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=RGDL; balanceanalytics_group=YUTA; adastat_group=None
2e65f9aa580a28d0df07dd2773c09da9604c40127b158919da9db85d,pool19ejln2jcpg5dphc8m5nh8sya49sycsqj0v2cjxw6nku966cc8nu,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=POP; balanceanalytics_group=YUTA; adastat_group=popool.net
2f09336a66c36d0df40dc42f2454fe4f4311c23d312e3683be434081,pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JAPAN; balanceanalytics_group=YUTA; adastat_group=tokyostaker.com
30c6319d1f680470c8d2d48f8d44fd2848fa9b8cd6ac944d4dfc0c54,pool1xrrrr8gldqz8pjxj6j8c638a9py04xuv66kfgn2dlsx9g52te0t,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JP3; balanceanalytics_group=YUTA; adastat_group=tokyostaker.com
32ae538b59a19834504e8b22dff0f703572d7ee1d0e2ea233e1b300c,pool1x2h98z6e5xvrg5zw3v3dlu8hqdtj6lhp6r3w5ge7rvcqcx3pafq,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=KTN4; balanceanalytics_group=YUTA; adastat_group=katanapool.com
43a7cf27c04747c306e744e3c51c01bb01c64e5a8e7e46c46f9cdbdc,pool1gwnu7f7qgaruxph8gn3u28qphvquvnj63elyd3r0nndacj9g9pa,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JAZZ2; balanceanalytics_group=YUTA; adastat_group=stake1ux2g76f0l7cv8g6ugzc3q54shlh57sqzad0tydysw7srqpq377vgr
4ef0c287cc67a951bb0f0eb8d56d1bf69939bd007a2681dbc3055ef6,pool1fmcv9p7vv754rwc0p6ud2mgm76vnn0gq0gngrk7rq400vsvhsvs,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JAZZ4; balanceanalytics_group=YUTA; adastat_group=stake1ux2g76f0l7cv8g6ugzc3q54shlh57sqzad0tydysw7srqpq377vgr
571b0be3f126255004d9828f37f11026551b9ca391c4aed3b05d6a75,pool12udshcl3ycj4qpxes28n0ugsye23h89rj8z2a5ast4482m08xe7,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=QQQ; balanceanalytics_group=YUTA; adastat_group=None
57e0985d50391676b06b2ecf640d03d59735cd0c9a99d6e9e6f805eb,pool12lsfsh2s8yt8dvrt9m8kgrgr6ktntngvn2vad60xlqz7kxz9fxr,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=POP4; balanceanalytics_group=YUTA; adastat_group=popool.net
6184f6e7229530a2d1f9f746112406100e2696dd7439ff8c52750700,pool1vxz0deezj5c2950e7arpzfqxzq8zd9kawsullrzjw5rsq0yhxgr,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=YUTA; adastat_group=coinzzz.jp
75edaff5db48aa20512e3891747c2a8d68a44f65122142cc1d4dc393,pool1whk6lawmfz4zq5fw8zghglp23452gnm9zgs59nqafhpexwcvute,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=YUTA; adastat_group=staking.cardanofun.com
80790f58f82501881d46bbb4f6b9d6536ac1a60fdd18350a0b7d50b0,pool1spus7k8cy5qcs82xhw60dwwk2d4vrfs0m5vr2zst04gtq700gjn,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=YUTA; adastat_group=coinzzz.jp
86c8a19e4d6227da12d7c9c63c5fd7a83bf227a92089778f7d9ec0f9,pool1smy2r8jdvgna5ykhe8rrch7h4qalyfafyzyh0rmanmq0jxptww7,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=YUTA; adastat_group=coinzzz.jp
91ab082852ea331c39eebae35a3e2a390ea26423d82a91c72a02fb85,pool1jx4ss2zjage3cw0wht3450328y82yeprmq4fr3e2qtac2rhezkv,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=YUTA; adastat_group=coinzzz.jp
aef742cd720083790f58b8dced44b868e2496335061c2c5256b44e45,pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=YUTA; adastat_group=coinzzz.jp
b3cc3005f1dccbc88230eb66d6e99c2f1bfa32273044473e17d9e10b,pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JP2; balanceanalytics_group=YUTA; adastat_group=tokyostaker.com
bbe8aaed7d10e53102f4cd78fd3e504d8ff0c0009243da208893b970,pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JAZZ; balanceanalytics_group=YUTA; adastat_group=stake1ux2g76f0l7cv8g6ugzc3q54shlh57sqzad0tydysw7srqpq377vgr
bc00a90f9f448be5cfaa4e76dbc13353b83b59cb3f2c5e321555ca28,pool1hsq2jrulgj97tna2femdhsfn2wurkkwt8uk9uvs42h9zs0a783p,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JAZZ3; balanceanalytics_group=YUTA; adastat_group=stake1ux2g76f0l7cv8g6ugzc3q54shlh57sqzad0tydysw7srqpq377vgr
cad3d1c69faad3a6777143009a367d07bf960a2a621d50bdf215bc0f,pool1etfar35l4tf6vam3gvqf5dnaq7levz32vgw4p00jzk7q7twg2te,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=POP2; balanceanalytics_group=YUTA; adastat_group=popool.net
ee9ef63e4d50a24ecba269de1bfe71c9b36e6f7e4534d2919f1df4c3,pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=POP3; balanceanalytics_group=YUTA; adastat_group=popool.net
ff46164e9121389ea4e9b9cb318c281f01801f6830d6d306843fb008,pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JP5; balanceanalytics_group=YUTA; adastat_group=tokyostaker.com
ffcd73fdf73a0a8b8a3318afe9b599654d58b276f2a70cec5bf168c3,pool1llxh8l0h8g9ghz3nrzh7ndvev4x43vnk72nsemzm795vxqs6dp8,YUTA,pool_groups_current_HEAD,pool_clusters.json group; ticker=JP4; balanceanalytics_group=YUTA; adastat_group=tokyostaker.com
412ddc857057bfcd4e501f2e7f8656ff3f8136f1239a1b063d543f98,,ZERO,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=VODKA; name=Vodka Staking Pool
7c9bed86fb7ef639a58422c508ad23dcb6bb33bf498f307fcbee5fa6,pool10jd7mphm0mmrnfvyytzs3tfrmjmtkvalfx8nql7tae06v0rkjk3,ZETETIC,pool_groups_current_HEAD,pool_clusters.json group; ticker=DOS; balanceanalytics_group=SINGLEPOOL; adastat_group=None
fc2d8488ef021561a83af7b56f973b94cfcfd8100433ee6fd0b0aa45,pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,ZETETIC,pool_groups_current_HEAD,pool_clusters.json group; ticker=CERO; balanceanalytics_group=SINGLEPOOL; adastat_group=None
524591b9cfbeecf4919de48545aac8d5ff599dbd11e8301292b1c16a,pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,ZETIC,pool_groups_current_HEAD,pool_clusters.json group; ticker=ZETE2; balanceanalytics_group=ZETIC; adastat_group=zetetic.tech
a087620de93bee6faeb0c33ca5e647f9c4e1e037d8f28e95dc583179,pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETIC,pool_groups_current_HEAD,pool_clusters.json group; ticker=ZETE; balanceanalytics_group=ZETIC; adastat_group=zetetic.tech
50d94f52722e12c23c755dfd258a868cd7a776eb783344b4743f306f,pool12rv575nj9cfvy0r4th7jtz5x3nt6waht0qe5fdr58ucx77tk7pu,ada-pool.s3.amazonaws.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=4BIZ; balanceanalytics_group=SINGLEPOOL; adastat_group=ada-pool.s3.amazonaws.com
51e12f5c3959cfea930c36fe7a3bec2e48d3873795e728e3f865c63a,pool128sj7hpet8874ycvxml85wlv9eyd8pehjhnj3clcvhrr5g5s9qj,ada-pool.s3.amazonaws.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=BIZ; balanceanalytics_group=SINGLEPOOL; adastat_group=ada-pool.s3.amazonaws.com
fd65d95ebd28e7d4dd0fa5389f279a8786318cb7e21a13adcffc69fe,,ada-stakingpool.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=PHNX; name=PHOENIX Stake Pool
ffff17bc98f7d3a646bd40758588cd75b502eb1c7fcc08dacfdc10c1,,ada-stakingpool.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=PHNX; name=PHOENIX
5bc8472bcff925e799496a0d0ff87988ff8381514b09142428473f8a,pool1t0yyw270lyj70x2fdgxsl7re3rlc8q23fvy3gfpggulc5g6xe95,ada.asic.network,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=ada.asic.network
a7a2ffbb7cf30694dbf57b9721cf0b825a7abd3fa4b7c72a2f1bdbaa,pool15730lwmu7vrffkl40wtjrnctsfd840fl5jmuw230r0d65a74k5e,ada.asic.network,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=ada.asic.network
daf728423ab6deca8053ae40c656afcb4a9fb80bb06a83fc2fe67871,pool1mtmjss36km0v4qzn4eqvv440ed9flwqtkp4g8lp0ueu8zy6hvpl,ada.asic.network,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=ada.asic.network
69515a7b5592e42ea07b2526d58cd50f3bef9603aceef3fe3b042b13,pool1d9g45764jtjzagrmy5ndtrx4pua7l9sr4nh08l3mqs43xe6wnh9,ada63pool.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=SS63; balanceanalytics_group=SINGLEPOOL; adastat_group=ada63pool.com
bc83d31fe955f785ea2630e01c9442dec8ec0c4e394888cfb8e3fa61,pool1hjpax8lf2hmct63xxrspe9zzmmywcrzw89yg3nacu0axzy0latu,ada63pool.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=GG63; balanceanalytics_group=SINGLEPOOL; adastat_group=ada63pool.com
2b69d986ba5d84c49cdb06cc35e5a3d7d8ea5213b6a824e42a80e0d5,pool19d5anp46tkzvf8xmqmxrtedr6lvw55snk65zfep2srsd2qe2wcc,adacoinprofits.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADAC2; balanceanalytics_group=SINGLEPOOL; adastat_group=adacoinprofits.com
804160f722b72369fcbc479661fc8219ed66346fbfa842095a560da4,pool1spqkpaezku3knl9ug7txrlyzr8kkvdr0h75yyz262cx6gls6zlm,adacoinprofits.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADAC1; balanceanalytics_group=SINGLEPOOL; adastat_group=adacoinprofits.com
19d392c8e3b2e9415f41e7b0b6352786b418e440fff668403a0c581a,,adanet.io,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=EDGE; name=EDGE | AdaNet.io
33804ceb7f4add2479faee0544c802f2369a81a4c94a284bef8f6a3e,,adanet.io,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=ANET; name=AdaNet.io
599b872f42ab78df0429d1aebfe2d0a81676e50ba23097a532912b46,,adapool.de,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=ADADE; name=The German stake pool
d81db0f144b0f40a297c5d4914f04d57f89bc3c235ae21243c9d9445,,adapool.de,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=BONUS; name=100 bonus ADA every epoch from adapool.de
e2eed9f58a161573050ab9324252b4fcccbf9fe06e1a034b6f91d748,pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,adastrong.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADAST; balanceanalytics_group=SINGLEPOOL; adastat_group=adastrong.com
fc8ab7c3bd36652d347b36528cc9dc257df3572e70f8e64e3c5ac9c7,pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,adastrong.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADBV; balanceanalytics_group=SINGLEPOOL; adastat_group=adastrong.com
09284af01cb4bdef764fe99ed0e3cbc5f1f8d1bd350660878e4c9eeb,,ancap-pool.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=ANCAP; name=Anarcho-Capitalist Pool
3458409df732f210a941997483ee39cae5fd968162a2cf4bde7378d1,,ancap-pool.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=ANCAP; name=Anarcho-Capitalist Pool
4523431595deae13cb59db46a3f8c34c88cc89756c57310ea96d8df0,,arthurjgoldman.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=POKER; name=Global POKER Staking Pool for Poker lovers
9442fb70c2d5869a5ef18da223748c35cad46fb00512c9b52dfd4724,,arthurjgoldman.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=CLOUD; name=Global CLOUD Staking Pool by Digital Entrepreneurs
cfbee6efbab66ac5ae9b5a27e570d856ba2f0bd6c84fc36316933df8,,arthurjgoldman.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=KING2; name=Global KING2 Staking KING Pool by AJG
de040bdddb4bdee99ef029a94d3b05e732b59b041386ce5fae7a5b68,,arthurjgoldman.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=ASIA; name=Global Staking Pool for INDIA by Ritesh Patel
003da6afe37eca8d1bec9a040a51f23eb085c3e1b924948a214067e7,,atmstakepool.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=ATM1; name=ATM Stake Pool
411926ea7159cff212e269e5c021e99880ab3bfb98d086d5c8ba4e3f,,atmstakepool.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=ATM2; name=ATM Stake Pool
0a37c1f76e2bbae2e2c683026de2650e92da9bf496face1e52cbcd46,pool1pgmuramw9waw9ckxsvpxmcn9p6fd4xl5jmavu8jje0x5vuc00l0,atrmn.github.io,pool_groups_current_HEAD,pool_clusters.json group; ticker=ATRMN; balanceanalytics_group=SINGLEPOOL; adastat_group=atrmn.github.io
e9a6817cf8fa67a0ce5d4d5d41bc155a30eb2d8f163869ce2abfca5a,pool1axngzl8clfn6pnjaf4w5r0q4tgcwktv0zcuxnn32hl995pthddr,atrmn.github.io,pool_groups_current_HEAD,pool_clusters.json group; ticker=NOSP; balanceanalytics_group=SINGLEPOOL; adastat_group=atrmn.github.io
119458f6320cae587e748f2ffc46b8c4c21fea02ca9431e36b7d7331,pool1zx293a3jpjh9sln53uhlc34ccnppl6sze22rrcmt04enzapl935,bestpoolever.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=bestpoolever.com
79e9c0bcb167fc043a60872195facd5c489fc30d0eae7ce7b6e5c827,pool1085up093vl7qgwnqsuset7kdt3yflscdp6h8eeakuhyzwlhmq68,bestpoolever.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=BPE; balanceanalytics_group=SINGLEPOOL; adastat_group=bestpoolever.com
f109d74adbca421e6aac798c03671defbcd6a20d4191bdbf52690d98,pool17yyawjkmefppu64v0xxqxecaa77ddgsdgxgmm06jdyxeslruzyc,bestpoolever.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=bestpoolever.com
0dd4dcb0970b3e10c05082716d8fa446a377a214af4c5408f7889984,,binance.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 17
07ec3d0395dee2737bdf6854c99a6f47568057239b18d754261654be,pool1qlkr6qu4mm38x77ldp2vnxn0gatgq4ernvvdw4pxze2tuyw5pfh,bishnoicardanopool.org,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=bishnoicardanopool.org
4ab8e5e8f3cda61258e172877d1d1b0e35814db9b7e84da953a09356,pool1f2uwt68neknpyk8pw2rh68gmpc6czndekl5ym22n5zf4vy8ecct,bishnoicardanopool.org,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=SINGLEPOOL; adastat_group=bishnoicardanopool.org
e7e18f2050fa307fc9405f1d517760e894f8fbdf41a9b1b280571b38,,bloompool.io,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=BLOOM; name=Bloom Three
53195c685e224f2aed5dd8b32ac8eb9a9b569adf05a9300962f3bef5,pool12vv4c6z7yf8j4m2amzej4j8tn2d4dxklqk5nqztz7wl02gratjp,bmtxs.github.io,pool_groups_current_HEAD,pool_clusters.json group; ticker=RETIR; balanceanalytics_group=SINGLEPOOL; adastat_group=bmtxs.github.io
cdb10209d937fc1559c635e35b9147febde5307b4a7d276f868775cd,pool1ekcsyzwexl7p2kwxxh34hy28l6772vrmff7jwmuxsa6u6fzty9z,bmtxs.github.io,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADALO; balanceanalytics_group=SINGLEPOOL; adastat_group=bmtxs.github.io
e778b14f2470ba19be2bcf811837d1f19a9cc912ff2bb6a642f6dd90,pool1uautzneywzapn03te7q3sd737xdfejgjlu4mdfjz7mweq92dugg,bmtxs.github.io,pool_groups_current_HEAD,pool_clusters.json group; ticker=RETIR; balanceanalytics_group=SINGLEPOOL; adastat_group=bmtxs.github.io
bb7ee671e73bfd6cea74486663163f2185b8c2e649a47db6068efee4,,boomada.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=BOOM2; name=Boom Pool 2
dabdc418201dad35588515619fe8f0d9b4280fbf9ef0b8934fe1d6bb,,boomada.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=BOOM; name=Boom Pool
1e56f8172082bd3639f6f134c633d3126e1347a7d00929feb30f8b0b,pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,cardano-education.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=edu; balanceanalytics_group=SINGLEPOOL; adastat_group=cardano-education.com
96aa57f4af0652c800cde0d25288bf6d1e35aefd11770d60e6bf8f0a,pool1j6490a90qefvsqxdurf99z9ld50rtthaz9ms6c8xh78s52veuq2,cardano-education.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=CETH; balanceanalytics_group=SINGLEPOOL; adastat_group=cardano-education.com
1dc1e011d522a077a20b2659bd0ee257e0d80f105f5dc998d4cfda7c,pool1rhq7qyw4y2s80gstyevm6rhz2lsdsrcstawunxx5eld8csvuvlu,cardano24,pool_groups_current_HEAD,pool_clusters.json group; ticker=ART; balanceanalytics_group=SINGLEPOOL; adastat_group=None
1a921b9d5b95d1c2d298cc27526652676b0b7b9cbbf44bb927c97f3a,pool1r2fph82mjhgu955cesn4yejjva4sk7uuh06yhwf8e9ln5djy5h7,cardanofoundation.org,pool_groups_current_HEAD,pool_clusters.json group; ticker=CF6; balanceanalytics_group=None; adastat_group=cardanofoundation.org
36fe08c110839dab3b876f028372c2bfedef4aaf097151c41c346541,pool1xmlq3sgssww6kwu8dupgxukzhlk77j40p9c4r3qux3j5z2ysk2c,cardanofoundation.org,pool_groups_current_HEAD,pool_clusters.json group; ticker=CF2; balanceanalytics_group=None; adastat_group=cardanofoundation.org
38e4322371b4febd7a711c423fde62c48dc9f9dd3b63f3b8b3dfc3d8,pool18rjrygm3knlt67n3r3prlhnzcjxun7wa8d3l8w9nmlpasquv4au,cardanofoundation.org,pool_groups_current_HEAD,pool_clusters.json group; ticker=CF1; balanceanalytics_group=None; adastat_group=cardanofoundation.org
9eb2323667378b0ec53b18372f6f04074b9dd12108eb5f4b4d2d9e67,pool1n6erydn8x79sa3fmrqmj7mcyqa9em5fppr447j6d9k0xwfl7sc5,cardanofoundation.org,pool_groups_current_HEAD,pool_clusters.json group; ticker=CF4; balanceanalytics_group=None; adastat_group=cardanofoundation.org
fbf236c879462f96c5b23a8e02c469ea9357543a54c6aa9cd0bca97e,pool1l0erdjregched3dj828q93rfa2f4w4p62nr248xshj5huq6zuvp,cardanofoundation.org,pool_groups_current_HEAD,pool_clusters.json group; ticker=CF3; balanceanalytics_group=None; adastat_group=cardanofoundation.org
ff2fba50c6005f867bb588f0918cfbd6fd5b273e735806a1225d4f13,pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,cardanofoundation.org,pool_groups_current_HEAD,pool_clusters.json group; ticker=CF5; balanceanalytics_group=None; adastat_group=cardanofoundation.org
a776637786bd5e5763983fb2f5f209172dd7b92c35cdb0af4ce20088,pool15amxxauxh409wcuc87e0tusfzuka0wfvxhxmpt6vugqgsw6j4d6,cardanokitty.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=KITTY; balanceanalytics_group=SINGLEPOOL; adastat_group=cardanokitty.com
b093e139447d33ef91bebadf3ff2f12a45be0f6a77190bb38bd7f4b7,pool1kzf7zw2y05e7lyd7ht0nluh39fzmurm2wuvshvut6l6twu0el44,cardanokitty.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=キティ; balanceanalytics_group=SINGLEPOOL; adastat_group=cardanokitty.com
a167ca4a63f4b143dc1d71cef02c22803ca014382ba2339c79cf097f,,cardanolatino.com,pool_groups_2020_11_27_793e6094,pool_list.json cluster_name; ticker=LAT1; name=LAT1_Latino_Staking_Pool
6f5a2bc4fee4feee47d9b68b1b90bdf3aa51a95b1ec7f291e9926f70,pool1dadzh387unlwu37ek693hy9a7w49r22mrmrl9y0fjfhhqe4qtpe,cardanomint.com,pool_groups_current_HEAD,pool_clusters.json group; ticker=CMINT; balanceanalytics_group=SINGLEPOOL; adastat_group=cardanomint.com
